Subject,FilmTV_ii,Name,Age,Sex,FilmTV,FreqTrialStim.RESP,News,tvHoursWD,tvHoursWE,meanAttractiveness,meanFreq,zFreq,zFreq_i,zFreq_i_Log,zFreq_i_Pow,FreqTrialStim.RESP_nl,meanFreqTrialStim.RESP,meanFreqTrialStim.RESP_pow
169,1,Alycia Debnam-Carey,18,0,1,2,0,3,5,4.433333333,1.971830986,0.045622462,0.043022488,1.043022488,2.043022488,3,2.52,3.52
169,1,Herizen F. Guardiola,18,0,0,2,1,3,5,5.793103448,2.112676056,0,0.043022488,1.043022488,2.043022488,3,2.52,3.52
169,1,Joey King,18,0,2,2,0,3,5,4.233333333,2.197183099,0.091244924,0.043022488,1.043022488,2.043022488,3,2.52,3.52
169,1,Gina Carano,18,0,0,2,1,3,5,4.566666667,1.85915493,0,0.043022488,1.043022488,2.043022488,3,2.52,3.52
169,1,Taryn Manning,18,0,4,2,1,3,5,3.666666667,2.112676056,0.182489848,0.043022488,1.043022488,2.043022488,3,2.52,3.52
169,1,Kat Dennings,18,0,2,4,3,3,5,5.166666667,2.690140845,0.091244924,0.043022488,1.043022488,2.043022488,5,2.52,3.52
169,1,Evangeline Lilly,18,0,3,2,0,3,5,4.8,2.366197183,0.136867386,0.043022488,1.043022488,2.043022488,3,2.52,3.52
169,1,Katheryn Winnick,18,0,3,3,2,3,5,4.4,2.211267606,0.136867386,0.043022488,1.043022488,2.043022488,4,2.52,3.52
169,1,Adrianne Palicki,18,0,2,2,1,3,5,5.166666667,2.028169014,0.091244924,0.043022488,1.043022488,2.043022488,3,2.52,3.52
169,1,Tim Curry,18,0,4,4,1,3,5,1.733333333,2.514285714,0.182489848,0.043022488,1.043022488,2.043022488,5,2.52,3.52
169,1,Angourie Rice,18,0,0,3,1,3,5,4.266666667,1.788732394,0,0.043022488,1.043022488,2.043022488,4,2.52,3.52
169,1,Aidan Turner,18,0,0,3,4,3,5,4.533333333,2.014084507,0,0.043022488,1.043022488,2.043022488,4,2.52,3.52
169,1,Jeannie Berlin,18,0,0,1,1,3,5,2,1.338028169,0,0.043022488,1.043022488,2.043022488,2,2.52,3.52
169,1,Lori Petty,18,0,1,3,0,3,5,3.068965517,1.871428571,0.045622462,0.043022488,1.043022488,2.043022488,4,2.52,3.52
169,1,Amanda Schull,18,0,2,2,1,3,5,4.833333333,2.070422535,0.091244924,0.043022488,1.043022488,2.043022488,3,2.52,3.52
169,1,Cameron Diaz,18,0,17,5,18,3,5,4.931034483,3.633802817,0.775581853,0.043022488,1.043022488,2.043022488,6,2.52,3.52
169,1,Jena Malone,18,0,2,2,1,3,5,3.633333333,1.8,0.091244924,0.043022488,1.043022488,2.043022488,3,2.52,3.52
169,10,Dakota Fanning,18,0,9,4,6,3,5,4.9,2.76056338,0.410602157,0.430224881,1.430224881,2.430224881,5,3.307692308,4.307692308
169,10,Luke Evans,18,0,3,2,3,3,5,4.8,3.267605634,0.136867386,0.430224881,1.430224881,2.430224881,3,3.307692308,4.307692308
169,10,Mel Brooks,18,0,9,2,6,3,5,1.433333333,2.1,0.410602157,0.430224881,1.430224881,2.430224881,3,3.307692308,4.307692308
169,10,Emmy Rossum,18,0,12,2,3,3,5,5,2.746478873,0.547469543,0.430224881,1.430224881,2.430224881,3,3.307692308,4.307692308
169,10,Jason Statham,18,0,13,5,6,3,5,3.833333333,2.985915493,0.593092005,0.430224881,1.430224881,2.430224881,6,3.307692308,4.307692308
169,10,Jared Leto,18,0,25,3,11,3,5,4.1,3.742857143,1.140561548,0.430224881,1.430224881,2.430224881,4,3.307692308,4.307692308
169,10,Dakota Johnson,18,0,11,2,17,3,5,5.033333333,3.76056338,0.501847081,0.430224881,1.430224881,2.430224881,3,3.307692308,4.307692308
169,10,Rosamund Pike,18,0,17,3,7,3,5,4.533333333,2.585714286,0.775581853,0.430224881,1.430224881,2.430224881,4,3.307692308,4.307692308
169,10,Walton Goggins,18,0,4,1,6,3,5,2.6,2.197183099,0.182489848,0.430224881,1.430224881,2.430224881,2,3.307692308,4.307692308
169,10,Jason Momoa,18,0,7,6,3,3,5,4.785714286,3.915492958,0.319357233,0.430224881,1.430224881,2.430224881,7,3.307692308,4.307692308
169,10,John Turturro,18,0,11,4,14,3,5,2.2,2.197183099,0.501847081,0.430224881,1.430224881,2.430224881,5,3.307692308,4.307692308
169,10,Mila Kunis,18,0,10,5,21,3,5,6.133333333,4.2,0.456224619,0.430224881,1.430224881,2.430224881,6,3.307692308,4.307692308
169,10,Zendaya,18,0,3,4,3,3,5,6.1,5.352112676,0.136867386,0.430224881,1.430224881,2.430224881,5,3.307692308,4.307692308
169,11,Kate Mara,18,0,18,1,4,3,5,5.233333333,2.830985915,0.821204314,0.47324737,1.47324737,2.47324737,2,1.5,2.5
169,11,Rose Byrne,18,0,18,1,12,3,5,5.266666667,2.676056338,0.821204314,0.47324737,1.47324737,2.47324737,2,1.5,2.5
169,11,Teresa Palmer,18,0,6,1,5,3,5,5.2,2.591549296,0.273734771,0.47324737,1.47324737,2.47324737,2,1.5,2.5
169,11,Milla Jovovich,18,0,1,3,4,3,5,3.866666667,1.971830986,0.045622462,0.47324737,1.47324737,2.47324737,4,1.5,2.5
169,12,Kathryn Hahn,18,0,5,2,11,3,5,4.233333333,3.056338028,0.22811231,0.516269858,1.516269858,2.516269858,3,2.666666667,3.666666667
169,12,Renee Zellweger,18,0,7,3,5,3,5,3.5,2.323943662,0.319357233,0.516269858,1.516269858,2.516269858,4,2.666666667,3.666666667
169,12,Ben Foster,18,0,11,4,10,3,5,3.966666667,2.23943662,0.501847081,0.516269858,1.516269858,2.516269858,5,2.666666667,3.666666667
169,12,Natalie Dormer,18,0,11,3,3,3,5,4.666666667,2.579710145,0.501847081,0.516269858,1.516269858,2.516269858,4,2.666666667,3.666666667
169,12,Paul Rudd,18,0,23,3,23,3,5,4.6,4.436619718,1.049316624,0.516269858,1.516269858,2.516269858,4,2.666666667,3.666666667
169,12,Rachel McAdams,18,0,15,1,14,3,5,5.5,3.816901408,0.684336929,0.516269858,1.516269858,2.516269858,2,2.666666667,3.666666667
169,13,Channing Tatum,18,0,29,5,27,3,5,5.833333333,5.070422535,1.323051396,0.559292346,1.559292346,2.559292346,6,3.2,4.2
169,13,Norman Reedus,18,0,19,6,4,3,5,2.266666667,3.281690141,0.866826776,0.559292346,1.559292346,2.559292346,7,3.2,4.2
169,13,Patrick Wilson,18,0,7,2,7,3,5,4.033333333,3,0.319357233,0.559292346,1.559292346,2.559292346,3,3.2,4.2
169,13,Eva Green,18,0,9,1,13,3,5,3.206896552,2.098591549,0.410602157,0.559292346,1.559292346,2.559292346,2,3.2,4.2
169,13,Henry Cavill,18,0,13,2,10,3,5,5.133333333,2.985915493,0.593092005,0.559292346,1.559292346,2.559292346,3,3.2,4.2
169,14,Jack Huston,18,0,10,2,6,3,5,3.896551724,2,0.456224619,0.602314834,1.602314834,2.602314834,3,4.111111111,5.111111111
169,14,Aaron Paul,18,0,27,3,17,3,5,3.966666667,2.957746479,1.231806472,0.602314834,1.602314834,2.602314834,4,4.111111111,5.111111111
169,14,John Krasinski,18,0,6,7,8,3,5,5.1,4.871428571,0.273734771,0.602314834,1.602314834,2.602314834,8,4.111111111,5.111111111
169,14,Gerard Butler,18,0,6,4,10,3,5,4.133333333,3.183098592,0.273734771,0.602314834,1.602314834,2.602314834,5,4.111111111,5.111111111
169,14,Kit Harington,18,0,12,4,7,3,5,4.266666667,3.408450704,0.547469543,0.602314834,1.602314834,2.602314834,5,4.111111111,5.111111111
169,14,Lauren Graham,18,0,10,4,0,3,5,4.1,2.871428571,0.456224619,0.602314834,1.602314834,2.602314834,5,4.111111111,5.111111111
169,14,Shailene Woodley,18,0,27,5,45,3,5,5.24137931,4.142857143,1.231806472,0.602314834,1.602314834,2.602314834,6,4.111111111,5.111111111
169,14,Russell Crowe,18,0,22,4,25,3,5,2.766666667,3.171428571,1.003694162,0.602314834,1.602314834,2.602314834,5,4.111111111,5.111111111
169,14,Hailee Steinfeld,18,0,8,4,0,3,5,4.366666667,4.112676056,0.364979695,0.602314834,1.602314834,2.602314834,5,4.111111111,5.111111111
169,15,Keanu Reeves,18,0,14,7,11,3,5,3.766666667,3.802816901,0.638714467,0.645337322,1.645337322,2.645337322,8,2.833333333,3.833333333
169,15,Taron Egerton,18,0,6,3,5,3,5,4.433333333,2.450704225,0.273734771,0.645337322,1.645337322,2.645337322,4,2.833333333,3.833333333
169,15,Winona Ryder,18,0,11,2,7,3,5,4.533333333,3.873239437,0.501847081,0.645337322,1.645337322,2.645337322,3,2.833333333,3.833333333
169,15,Alison Brie,18,0,3,2,3,3,5,4.833333333,2.507042254,0.136867386,0.645337322,1.645337322,2.645337322,3,2.833333333,3.833333333
169,15,Kevin Costner,18,0,15,1,27,3,5,3.310344828,2.929577465,0.684336929,0.645337322,1.645337322,2.645337322,2,2.833333333,3.833333333
169,15,Anton Yelchin,18,0,5,5,13,3,5,4.9,2.671428571,0.22811231,0.645337322,1.645337322,2.645337322,6,2.833333333,3.833333333
169,15,Riley Keough,18,0,5,2,7,3,5,3.933333333,1.605633803,0.22811231,0.645337322,1.645337322,2.645337322,3,2.833333333,3.833333333
169,15,Jack Black,18,0,14,2,15,3,5,2.8,4.183098592,0.638714467,0.645337322,1.645337322,2.645337322,3,2.833333333,3.833333333
169,15,Elizabeth Banks,18,0,39,2,10,3,5,4.5,3.281690141,1.779276015,0.645337322,1.645337322,2.645337322,3,2.833333333,3.833333333
169,15,Jeffrey Dean Morgan,18,0,5,2,4,3,5,4.033333333,2.971830986,0.22811231,0.645337322,1.645337322,2.645337322,3,2.833333333,3.833333333
169,15,Lily Collins,18,0,2,4,1,3,5,5.733333333,3.605633803,0.091244924,0.645337322,1.645337322,2.645337322,5,2.833333333,3.833333333
169,15,Bryce Dallas Howard,18,0,7,2,1,3,5,4.666666667,2.885714286,0.319357233,0.645337322,1.645337322,2.645337322,3,2.833333333,3.833333333
169,16,Milo Ventimiglia,18,0,1,4,2,3,5,4.633333333,2.76056338,0.045622462,0.68835981,1.68835981,2.68835981,5,3.6,4.6
169,16,Robert Downey Jr.,18,0,28,6,34,3,5,4.833333333,5.577464789,1.277428934,0.68835981,1.68835981,2.68835981,7,3.6,4.6
169,16,Shia LaBeouf,18,0,28,4,11,3,5,3.366666667,3.802816901,1.277428934,0.68835981,1.68835981,2.68835981,5,3.6,4.6
169,16,Caitriona Balfe,18,0,9,3,6,3,5,4.066666667,2.042253521,0.410602157,0.68835981,1.68835981,2.68835981,4,3.6,4.6
169,16,Melissa Benoist,18,0,16,1,4,3,5,5.233333333,2.112676056,0.729959391,0.68835981,1.68835981,2.68835981,2,3.6,4.6
169,17,Pamela Adlon,18,0,6,2,4,3,5,3.533333333,1.728571429,0.273734771,0.731382298,1.731382298,2.731382298,3,3.666666667,4.666666667
169,17,Lily James,18,0,7,4,20,3,5,4.8,2.957142857,0.319357233,0.731382298,1.731382298,2.731382298,5,3.666666667,4.666666667
169,17,Edgar Ramirez,18,0,7,3,7,3,5,3.566666667,1.943661972,0.319357233,0.731382298,1.731382298,2.731382298,4,3.666666667,4.666666667
169,17,Sam Heughan,18,0,11,3,7,3,5,5.103448276,2.14084507,0.501847081,0.731382298,1.731382298,2.731382298,4,3.666666667,4.666666667
169,17,Ellen Page,18,0,19,4,13,3,5,4.566666667,2.742857143,0.866826776,0.731382298,1.731382298,2.731382298,5,3.666666667,4.666666667
169,17,Mark Ruffalo,18,0,25,6,56,3,5,4.133333333,4.214285714,1.140561548,0.731382298,1.731382298,2.731382298,7,3.666666667,4.666666667
169,18,Alexis Bledel,18,0,9,4,1,3,5,4.866666667,2.873239437,0.410602157,0.774404786,1.774404786,2.774404786,5,3.428571429,4.428571429
169,18,Sophie Turner,18,0,11,1,3,3,5,4.933333333,3.114285714,0.501847081,0.774404786,1.774404786,2.774404786,2,3.428571429,4.428571429
169,18,Jackie Chan,18,0,6,4,21,3,5,2.533333333,3.605633803,0.273734771,0.774404786,1.774404786,2.774404786,5,3.428571429,4.428571429
169,18,Daniel Craig,18,0,16,5,33,3,5,3.033333333,3.704225352,0.729959391,0.774404786,1.774404786,2.774404786,6,3.428571429,4.428571429
169,18,Liam Neeson,18,0,13,4,41,3,5,3.1,3.915492958,0.593092005,0.774404786,1.774404786,2.774404786,5,3.428571429,4.428571429
169,18,Bradley Cooper,18,0,49,4,64,3,5,5.6,4.661971831,2.235500634,0.774404786,1.774404786,2.774404786,5,3.428571429,4.428571429
169,18,Diane Kruger,18,0,14,2,11,3,5,5.24137931,2.185714286,0.638714467,0.774404786,1.774404786,2.774404786,3,3.428571429,4.428571429
169,19,Blake Lively,18,0,16,2,13,3,5,6.166666667,4.788732394,0.729959391,0.817427275,1.817427275,2.817427275,3,2.875,3.875
169,19,Dev Patel,18,0,3,1,42,3,5,3.366666667,2.338028169,0.136867386,0.817427275,1.817427275,2.817427275,2,2.875,3.875
169,19,Sylvester Stallone,18,0,31,3,39,3,5,2.533333333,3.357142857,1.414296319,0.817427275,1.817427275,2.817427275,4,2.875,3.875
169,19,Rachel Weisz,18,0,6,2,7,3,5,4.5,2.169014085,0.273734771,0.817427275,1.817427275,2.817427275,3,2.875,3.875
169,19,Selena Gomez,18,0,27,4,14,3,5,5.933333333,5.647887324,1.231806472,0.817427275,1.817427275,2.817427275,5,2.875,3.875
169,19,Harrison Ford,18,0,26,5,14,3,5,2.866666667,4.492957746,1.18618401,0.817427275,1.817427275,2.817427275,6,2.875,3.875
169,19,Jesse Eisenberg,18,0,28,3,34,3,5,3.551724138,3.385714286,1.277428934,0.817427275,1.817427275,2.817427275,4,2.875,3.875
169,19,Jennifer Aniston,18,0,30,3,19,3,5,5.866666667,5.098591549,1.368673857,0.817427275,1.817427275,2.817427275,4,2.875,3.875
169,2,Alexandra Daddario,18,0,3,2,0,3,5,5.266666667,3.295774648,0.136867386,0.086044976,1.086044976,2.086044976,3,2.652173913,3.652173913
169,2,Alice Eve,18,0,4,4,1,3,5,4.333333333,2.056338028,0.182489848,0.086044976,1.086044976,2.086044976,5,2.652173913,3.652173913
169,2,Rachel Nichols,18,0,3,2,2,3,5,4.586206897,1.746478873,0.136867386,0.086044976,1.086044976,2.086044976,3,2.652173913,3.652173913
169,2,Tom Hughes,18,0,2,3,2,3,5,3.733333333,2,0.091244924,0.086044976,1.086044976,2.086044976,4,2.652173913,3.652173913
169,2,Kaya Scodelario,18,0,0,2,1,3,5,4.896551724,2.070422535,0,0.086044976,1.086044976,2.086044976,3,2.652173913,3.652173913
169,2,Gwendoline Christie,18,0,8,1,1,3,5,3.8,2.112676056,0.364979695,0.086044976,1.086044976,2.086044976,2,2.652173913,3.652173913
169,2,Morena Baccarin,18,0,2,3,3,3,5,4.266666667,2.169014085,0.091244924,0.086044976,1.086044976,2.086044976,4,2.652173913,3.652173913
169,2,Margaret Qualley,18,0,0,3,1,3,5,4.533333333,1.802816901,0,0.086044976,1.086044976,2.086044976,4,2.652173913,3.652173913
169,2,Josh Brener,18,0,2,2,0,3,5,2.5,2.098591549,0.091244924,0.086044976,1.086044976,2.086044976,3,2.652173913,3.652173913
169,2,Pedro Pascal,18,0,1,1,3,3,5,3.033333333,1.901408451,0.045622462,0.086044976,1.086044976,2.086044976,2,2.652173913,3.652173913
169,2,Lizzy Caplan,18,0,20,2,5,3,5,4.233333333,2.690140845,0.912449238,0.086044976,1.086044976,2.086044976,3,2.652173913,3.652173913
169,2,Charlie Heaton,18,0,2,6,0,3,5,2.5,3.6,0.091244924,0.086044976,1.086044976,2.086044976,7,2.652173913,3.652173913
169,2,Rufus Sewell,18,0,0,2,1,3,5,2.966666667,1.771428571,0,0.086044976,1.086044976,2.086044976,3,2.652173913,3.652173913
169,2,Jay Hernandez,18,0,2,2,1,3,5,4.9,2.281690141,0.091244924,0.086044976,1.086044976,2.086044976,3,2.652173913,3.652173913
169,2,Helena Bonham Carter,18,0,4,4,2,3,5,3.833333333,3.281690141,0.182489848,0.086044976,1.086044976,2.086044976,5,2.652173913,3.652173913
169,2,Frank Dillane,18,0,1,5,3,3,5,3,1.857142857,0.045622462,0.086044976,1.086044976,2.086044976,6,2.652173913,3.652173913
169,2,Ariel Winter,18,0,2,2,1,3,5,4.9,3.746478873,0.091244924,0.086044976,1.086044976,2.086044976,3,2.652173913,3.652173913
169,2,Grace Gummer,18,0,2,2,4,3,5,3.833333333,1.8,0.091244924,0.086044976,1.086044976,2.086044976,3,2.652173913,3.652173913
169,2,Gilda Radner,18,0,3,2,3,3,5,2.633333333,1.549295775,0.136867386,0.086044976,1.086044976,2.086044976,3,2.652173913,3.652173913
169,2,Karl Urban,18,0,3,2,1,3,5,4.066666667,2.585714286,0.136867386,0.086044976,1.086044976,2.086044976,3,2.652173913,3.652173913
169,2,Emory Cohen,18,0,2,3,4,3,5,3.3,1.746478873,0.091244924,0.086044976,1.086044976,2.086044976,4,2.652173913,3.652173913
169,2,Paget Brewster,18,0,1,3,1,3,5,4.1,1.885714286,0.045622462,0.086044976,1.086044976,2.086044976,4,2.652173913,3.652173913
169,2,Isla Fisher,18,0,1,3,2,3,5,5.533333333,2.985915493,0.045622462,0.086044976,1.086044976,2.086044976,4,2.652173913,3.652173913
169,20,Miles Teller,18,0,18,2,20,3,5,3.866666667,3.183098592,0.821204314,0.860449763,1.860449763,2.860449763,3,2.666666667,3.666666667
169,20,Adam Sandler,18,0,30,4,27,3,5,2.866666667,3.957746479,1.368673857,0.860449763,1.860449763,2.860449763,5,2.666666667,3.666666667
169,20,Kate Beckinsale,18,0,10,2,4,3,5,5.7,2.676056338,0.456224619,0.860449763,1.860449763,2.860449763,3,2.666666667,3.666666667
169,21,David Fincher,18,0,49,5,24,3,5,2.344827586,1.774647887,2.235500634,0.903472251,1.903472251,2.903472251,6,4.75,5.75
169,21,Felicity Jones,18,0,18,5,6,3,5,4.466666667,2.816901408,0.821204314,0.903472251,1.903472251,2.903472251,6,4.75,5.75
169,21,James McAvoy,18,0,10,3,17,3,5,4.3,3.338028169,0.456224619,0.903472251,1.903472251,2.903472251,4,4.75,5.75
169,21,Anna Kendrick,18,0,19,6,19,3,5,5.033333333,5.084507042,0.866826776,0.903472251,1.903472251,2.903472251,7,4.75,5.75
169,22,Naomi Watts,18,0,14,1,13,3,5,4.866666667,2.9,0.638714467,0.946494739,1.946494739,2.946494739,2,3.333333333,4.333333333
169,22,Daisy Ridley,18,0,13,5,7,3,5,5.466666667,5.154929577,0.593092005,0.946494739,1.946494739,2.946494739,6,3.333333333,4.333333333
169,22,Zac Efron,18,0,23,4,10,3,5,6.333333333,5.577464789,1.049316624,0.946494739,1.946494739,2.946494739,5,3.333333333,4.333333333
169,23,Dan Stevens,18,0,7,2,7,3,5,3,2.408450704,0.319357233,0.989517227,1.989517227,2.989517227,3,2,3
169,24,Richard Gere,18,0,13,2,22,3,5,2.533333333,2.23943662,0.593092005,1.032539715,2.032539715,3.032539715,3,3.2,4.2
169,24,Emma Watson,18,0,19,4,10,3,5,6,5.549295775,0.866826776,1.032539715,2.032539715,3.032539715,5,3.2,4.2
169,24,Riz Ahmed,18,0,1,3,5,3,5,4.066666667,1.985915493,0.045622462,1.032539715,2.032539715,3.032539715,4,3.2,4.2
169,24,Robin Wright,18,0,25,2,16,3,5,4.033333333,2.647887324,1.140561548,1.032539715,2.032539715,3.032539715,3,3.2,4.2
169,24,Chris Evans,18,0,23,5,41,3,5,6.24137931,5.014084507,1.049316624,1.032539715,2.032539715,3.032539715,6,3.2,4.2
169,25,Anne Hathaway,18,0,39,3,30,3,5,5.666666667,4.563380282,1.779276015,1.075562203,2.075562203,3.075562203,4,2.75,3.75
169,25,Emilia Clarke,18,0,10,2,18,3,5,5.166666667,2.929577465,0.456224619,1.075562203,2.075562203,3.075562203,3,2.75,3.75
169,25,Salma Hayek,18,0,18,3,10,3,5,5.3,3.422535211,0.821204314,1.075562203,2.075562203,3.075562203,4,2.75,3.75
169,25,Zoe Saldana,18,0,19,3,18,3,5,5.366666667,3.788732394,0.866826776,1.075562203,2.075562203,3.075562203,4,2.75,3.75
169,26,Elle Fanning,18,0,14,5,6,3,5,4.433333333,3.042253521,0.638714467,1.118584692,2.118584692,3.118584692,6,4,5
169,26,Tom Holland,18,0,6,1,10,3,5,3.931034483,4,0.273734771,1.118584692,2.118584692,3.118584692,2,4,5
169,26,Seth Rogen,18,0,34,6,50,3,5,3.233333333,4.38028169,1.551163705,1.118584692,2.118584692,3.118584692,7,4,5
169,26,Nicolas Cage,18,0,16,5,17,3,5,2.233333333,3.76056338,0.729959391,1.118584692,2.118584692,3.118584692,6,4,5
169,26,Kirsten Dunst,18,0,17,2,9,3,5,4.5,2.943661972,0.775581853,1.118584692,2.118584692,3.118584692,3,4,5
169,26,Kristen Wiig,18,0,28,4,32,3,5,4.066666667,3.816901408,1.277428934,1.118584692,2.118584692,3.118584692,5,4,5
169,26,Millie Bobby Brown,18,0,1,6,1,3,5,4.724137931,5.171428571,0.045622462,1.118584692,2.118584692,3.118584692,7,4,5
169,26,Vin Diesel,18,0,10,3,27,3,5,3.6,4.314285714,0.456224619,1.118584692,2.118584692,3.118584692,4,4,5
169,27,Mandy Moore,18,0,3,2,7,3,5,4.733333333,3.521126761,0.136867386,1.16160718,2.16160718,3.16160718,3,3.4,4.4
169,27,Morgan Freeman,18,0,21,7,22,3,5,3.333333333,5.242857143,0.9580717,1.16160718,2.16160718,3.16160718,8,3.4,4.4
169,27,Jon Favreau,18,0,16,3,30,3,5,2.333333333,2.528571429,0.729959391,1.16160718,2.16160718,3.16160718,4,3.4,4.4
169,27,Eddie Redmayne,18,0,42,2,33,3,5,4.766666667,3.828571429,1.9161434,1.16160718,2.16160718,3.16160718,3,3.4,4.4
169,27,Arnold Schwarzenegger,18,0,25,3,34,3,5,2.433333333,3.971830986,1.140561548,1.16160718,2.16160718,3.16160718,4,3.4,4.4
169,28,Alicia Vikander,18,0,26,1,43,3,5,5.166666667,2.690140845,1.18618401,1.204629668,2.204629668,3.204629668,2,2,3
169,28,Rooney Mara,18,0,37,1,12,3,5,5.033333333,2.535211268,1.688031091,1.204629668,2.204629668,3.204629668,2,2,3
169,28,Daniel Radcliffe,18,0,24,3,39,3,5,3.933333333,3.915492958,1.094939086,1.204629668,2.204629668,3.204629668,4,2,3
169,28,Alexander Skarsgard,18,0,11,3,5,3,5,3.666666667,2.422535211,0.501847081,1.204629668,2.204629668,3.204629668,4,2,3
169,29,Armie Hammer,18,0,7,1,2,3,5,5.2,2.774647887,0.319357233,1.247652156,2.247652156,3.247652156,2,1,2
169,3,Matthew Modine,18,0,2,1,2,3,5,2.2,1.718309859,0.091244924,0.129067464,1.129067464,2.129067464,2,2.636363636,3.636363636
169,3,Rose Leslie,18,0,2,2,0,3,5,4.1,2.225352113,0.091244924,0.129067464,1.129067464,2.129067464,3,2.636363636,3.636363636
169,3,Bella Thorne,18,0,5,6,2,3,5,4.633333333,4.225352113,0.22811231,0.129067464,1.129067464,2.129067464,7,2.636363636,3.636363636
169,3,Imogen Poots,18,0,6,2,1,3,5,4.033333333,1.647887324,0.273734771,0.129067464,1.129067464,2.129067464,3,2.636363636,3.636363636
169,3,Elisabeth Rohm,18,0,1,3,1,3,5,5.133333333,2.056338028,0.045622462,0.129067464,1.129067464,2.129067464,4,2.636363636,3.636363636
169,3,Meg Ryan,18,0,1,1,4,3,5,3.166666667,2.114285714,0.045622462,0.129067464,1.129067464,2.129067464,2,2.636363636,3.636363636
169,3,Gabriel Macht,18,0,2,2,3,3,5,4.066666667,2.157142857,0.091244924,0.129067464,1.129067464,2.129067464,3,2.636363636,3.636363636
169,3,Paula Patton,18,0,2,2,5,3,5,5.233333333,2.128571429,0.091244924,0.129067464,1.129067464,2.129067464,3,2.636363636,3.636363636
169,3,Marisa Tomei,18,0,4,3,5,3,5,4.433333333,2.585714286,0.182489848,0.129067464,1.129067464,2.129067464,4,2.636363636,3.636363636
169,3,Michael Kenneth Williams,18,0,3,1,6,3,5,3.833333333,2.295774648,0.136867386,0.129067464,1.129067464,2.129067464,2,2.636363636,3.636363636
169,3,Karen Gillan,18,0,1,1,6,3,5,4.333333333,2.478873239,0.045622462,0.129067464,1.129067464,2.129067464,2,2.636363636,3.636363636
169,3,Monica Bellucci,18,0,2,1,2,3,5,3.966666667,1.690140845,0.091244924,0.129067464,1.129067464,2.129067464,2,2.636363636,3.636363636
169,3,Malin Akerman,18,0,6,1,3,3,5,4.068965517,2.098591549,0.273734771,0.129067464,1.129067464,2.129067464,2,2.636363636,3.636363636
169,3,Alexander Ludwig,18,0,1,3,2,3,5,3.966666667,2.225352113,0.045622462,0.129067464,1.129067464,2.129067464,4,2.636363636,3.636363636
169,3,Jennifer Morrison,18,0,0,3,1,3,5,4.866666667,2.985714286,0,0.129067464,1.129067464,2.129067464,4,2.636363636,3.636363636
169,3,Gaten Matarazzo,18,0,0,6,2,3,5,2.862068966,5.098591549,0,0.129067464,1.129067464,2.129067464,7,2.636363636,3.636363636
169,3,Jane Levy,18,0,1,4,1,3,5,5.4,2.352112676,0.045622462,0.129067464,1.129067464,2.129067464,5,2.636363636,3.636363636
169,3,Lee Pace,18,0,4,3,5,3,5,4.966666667,2.128571429,0.182489848,0.129067464,1.129067464,2.129067464,4,2.636363636,3.636363636
169,3,Linda Cardellini,18,0,3,2,0,3,5,4.466666667,2.115942029,0.136867386,0.129067464,1.129067464,2.129067464,3,2.636363636,3.636363636
169,3,Ruby Rose,18,0,2,6,3,3,5,5.8,3.732394366,0.091244924,0.129067464,1.129067464,2.129067464,7,2.636363636,3.636363636
169,3,Sebastian Stan,18,0,2,3,2,3,5,5.633333333,2.985915493,0.091244924,0.129067464,1.129067464,2.129067464,4,2.636363636,3.636363636
169,3,Ana de Armas,18,0,1,2,0,3,5,5.1,1.842857143,0.045622462,0.129067464,1.129067464,2.129067464,3,2.636363636,3.636363636
169,30,Charlie Hunnam,18,0,8,1,1,3,5,4.6,2.661971831,0.364979695,1.290674644,2.290674644,3.290674644,2,2,3
169,30,Idris Elba,18,0,28,1,24,3,5,4.7,3.521126761,1.277428934,1.290674644,2.290674644,3.290674644,2,2,3
169,30,Tom Hardy,18,0,35,4,39,3,5,4.566666667,3.647887324,1.596786167,1.290674644,2.290674644,3.290674644,5,2,3
169,31,Joel Edgerton,18,0,19,1,14,3,5,3.466666667,2.185714286,0.866826776,1.333697132,2.333697132,3.333697132,2,1,2
169,32,Emily Blunt,18,0,30,1,20,3,5,5.3,4.5,1.368673857,1.37671962,2.37671962,3.37671962,2,2.833333333,3.833333333
169,32,Chris Hemsworth,18,0,17,5,18,3,5,6.413793103,5.845070423,0.775581853,1.37671962,2.37671962,3.37671962,6,2.833333333,3.833333333
169,32,Saoirse Ronan,18,0,22,1,24,3,5,4.866666667,3.225352113,1.003694162,1.37671962,2.37671962,3.37671962,2,2.833333333,3.833333333
169,32,Christian Bale,18,0,44,2,51,3,5,4.733333333,3.594202899,2.007388324,1.37671962,2.37671962,3.37671962,3,2.833333333,3.833333333
169,32,Chris Pine,18,0,20,3,20,3,5,6.133333333,4.442857143,0.912449238,1.37671962,2.37671962,3.37671962,4,2.833333333,3.833333333
169,32,Sarah Paulson,18,0,32,5,8,3,5,3.566666667,3.171428571,1.459918781,1.37671962,2.37671962,3.37671962,6,2.833333333,3.833333333
169,35,Kristen Bell,18,0,19,1,18,3,5,5.7,4.685714286,0.866826776,1.505787085,2.505787085,3.505787085,2,1,2
169,36,Julia Roberts,18,0,33,7,20,3,5,5.1,4.084507042,1.505541243,1.548809573,2.548809573,3.548809573,8,6.5,7.5
169,36,Benedict Cumberbatch,18,0,57,6,34,3,5,3.333333333,4.61971831,2.600480329,1.548809573,2.548809573,3.548809573,7,6.5,7.5
